order_item_id,order_id,product_id,quantity,price
9533,4024,2381,3,169.23
9534,15282,4080,7,106.12
9535,7689,4673,6,604.12
9536,10038,332,9,32.03
9537,15328,1143,9,573.16
9538,5770,2000,6,856.88
9539,15923,29,7,693.87
9540,9987,2615,4,893.22
9541,3734,434,8,247.55
9542,3566,1495,6,633.67
9543,7028,1224,1,736.32
9544,1081,212,3,668.24
9545,2538,460,7,176.98
9546,11809,4929,5,422.7
9547,15549,1707,7,605.22
9548,4510,3101,3,859.72
9549,15712,3818,10,302.83
9550,4115,3631,6,714.42
9551,6938,3926,1,834.07
9552,5857,509,4,975.52
9553,14946,1662,10,512.67
9554,17711,4952,2,273.87
9555,2338,4654,1,773.53
9556,7596,1340,2,623.14
9557,16244,4067,9,172.81
9558,13841,4336,10,374.34
9559,6762,2578,10,410.43
9560,14545,3936,6,139.44
9561,15716,2106,10,142.47
9562,553,3416,9,530.74
9563,2669,1310,6,390.7
9564,1938,335,2,730.99
9565,5489,4852,6,151.36
9566,7223,2847,6,334.48
9567,15264,3210,7,58.85
9568,16532,3387,9,396.23
9569,15148,4318,6,30.72
9570,10214,4687,4,689.63
9571,18755,3025,8,75.52
9572,1510,398,1,257.45
9573,16614,1170,5,311.89
9574,17905,4393,10,717.62
9575,15252,3777,9,674.84
9576,9007,165,1,981.17
9577,11655,76,4,939.73
9578,16510,52,9,280.43
9579,4908,4709,4,691.88
9580,12716,2961,3,834.48
9581,8373,2466,3,106.6
9582,12944,854,8,403.57
9583,17760,4996,3,278.71
9584,7107,3198,4,448.7
9585,10958,3959,5,314.54
9586,2688,2486,9,100.4
9587,12504,2889,10,708.25
9588,12376,101,2,357.87
9589,5230,602,4,311.2
9590,2667,3182,3,779.44
9591,5280,1368,10,314.3
9592,5792,2565,6,641.29
9593,4047,2047,4,599.23
9594,3996,1521,4,232.96
9595,19799,1042,9,515.17
9596,2021,3344,5,643.56
9597,2240,2463,7,328.28
9598,8545,4991,4,468.36
9599,9700,3699,1,190.97
9600,7430,4,9,107.48
9601,692,1417,8,671.57
9602,4643,3782,2,879.0
9603,18358,3520,8,904.82
9604,14659,711,3,911.47
9605,2307,4084,6,788.11
9606,11515,1298,1,946.14
9607,18725,1297,2,803.98
9608,7143,1980,3,102.85
9609,18830,4836,9,882.35
9610,1426,2215,3,885.82
9611,16361,2846,3,57.64
9612,3018,3089,8,396.03
9613,3137,3190,4,149.14
9614,11266,111,1,445.31
9615,17331,1162,5,885.85
9616,300,4324,1,475.11
9617,15529,4898,6,158.38
9618,16986,2176,7,897.48
9619,1721,1569,4,589.51
9620,12326,3666,2,353.81
9621,12124,2865,7,924.06
9622,4761,1114,3,586.13
9623,9473,948,10,712.86
9624,16404,1140,3,607.75
9625,19731,51,1,594.52
9626,19680,1320,4,186.68
9627,4420,2554,10,232.41
9628,447,3670,7,610.68
9629,1778,4685,10,771.2
9630,8602,2887,6,648.25
9631,18681,1811,8,594.3
9632,9863,768,7,506.82
9633,17304,2471,4,326.6
9634,6096,1631,5,227.0
9635,7349,2798,3,931.53
9636,1400,4717,7,803.29
9637,13089,2764,2,836.82
9638,2633,835,5,170.4
9639,1292,834,8,757.14
9640,19396,1873,2,418.78
9641,1514,4400,2,674.15
9642,9932,3225,5,806.8
9643,8129,2908,2,844.06
9644,867,1310,9,126.72
9645,2550,3171,5,872.13
9646,7272,879,9,849.67
9647,11212,4875,3,715.2
9648,1376,4568,2,527.92
9649,12293,3836,8,851.27
9650,319,1992,2,392.63
9651,5925,917,1,882.95
9652,14017,4371,10,197.91
9653,19444,1568,7,418.28
9654,6572,2798,2,137.76
9655,1433,4064,10,869.43
9656,13426,965,9,864.4
9657,7800,4460,5,263.99
9658,5926,2938,5,92.32
9659,13614,777,7,79.53
9660,1457,1599,3,206.13
9661,15684,1783,1,266.76
9662,5167,4787,7,290.73
9663,12861,4718,5,113.34
9664,3328,1646,3,351.44
9665,12760,1983,5,610.42
9666,3279,1237,4,917.29
9667,18194,2507,8,857.28
9668,4759,3572,7,942.11
9669,905,4398,10,799.27
9670,11846,3135,9,404.75
9671,9886,1516,9,693.43
9672,11793,1249,2,425.28
9673,17642,3677,6,193.42
9674,17915,3287,7,732.38
9675,2043,1986,9,127.81
9676,4220,622,7,656.59
9677,13928,1215,6,329.21
9678,2187,3497,2,634.49
9679,16451,454,1,288.12
9680,6814,2575,9,577.54
9681,6688,475,3,246.94
9682,15036,2092,7,954.62
9683,1054,786,3,836.25
9684,14522,1899,5,668.36
9685,11007,3172,10,597.4
9686,728,68,7,663.45
9687,16758,4253,10,664.79
9688,12608,1843,3,463.14
9689,12322,2212,4,23.95
9690,18567,551,5,564.03
9691,19071,3851,1,693.61
9692,17809,3450,1,532.33
9693,13070,2480,10,539.62
9694,7252,3894,6,771.43
9695,6581,1645,7,371.11
9696,18090,1673,2,693.41
9697,14817,4982,2,280.39
9698,11557,3593,2,649.45
9699,2988,92,5,269.74
9700,1861,1266,1,175.6
9701,2525,1943,10,476.84
9702,8757,4254,1,361.96
9703,3052,3751,5,822.72
9704,16221,729,6,65.91
9705,17285,1685,7,288.05
9706,11304,917,4,193.07
9707,6517,3403,6,144.38
9708,18899,1095,10,372.9
9709,16568,1152,10,287.82
9710,18583,2429,1,261.75
9711,902,4143,4,812.7
9712,19495,4142,5,505.18
9713,14790,2692,7,913.24
9714,17947,1844,5,117.65
9715,4680,3433,2,697.3
9716,1130,1701,6,18.12
9717,2405,2833,5,347.25
9718,103,1532,2,141.55
9719,5882,2178,7,203.19
9720,14850,1619,4,269.65
9721,9509,185,7,291.8
9722,10262,3598,9,741.39
9723,807,1696,3,325.31
9724,3300,1400,10,226.2
9725,14004,2249,7,483.56
9726,5093,1307,10,192.65
9727,6563,1472,1,670.94
9728,600,3124,5,727.99
9729,2473,3227,8,890.5
9730,6758,2449,2,632.6
9731,1777,116,1,817.01
9732,3021,4945,5,951.17
9733,9867,2148,5,744.29
9734,1945,3458,2,378.47
9735,8845,4521,9,950.23
9736,13796,1647,2,307.65
9737,2412,3675,5,401.89
9738,5457,2609,1,189.72
9739,5968,3821,8,367.62
9740,4936,3023,7,243.78
9741,13517,3993,8,293.87
9742,961,1458,8,497.69
9743,3264,2008,5,778.14
9744,2499,4405,2,239.92
9745,19007,3044,4,13.62
9746,8512,3014,3,643.05
9747,10744,469,5,865.48
9748,16215,194,8,902.57
9749,2518,4516,6,197.03
9750,5279,757,1,564.5
9751,10944,3754,5,149.75
9752,12965,3383,4,319.03
9753,15995,702,9,964.74
9754,2347,4243,3,598.76
9755,1660,4722,9,450.81
9756,12192,4912,9,22.8
9757,18147,71,10,868.12
9758,10,3394,7,619.51
9759,11649,2171,7,139.5
9760,13501,3507,6,136.48
9761,8253,4894,6,611.34
9762,4143,117,6,666.99
9763,18452,3484,10,906.61
9764,7553,1386,10,861.28
9765,950,3506,2,878.19
9766,702,4896,5,937.06
9767,5338,306,2,180.46
9768,19265,1883,7,702.0
9769,4422,2759,10,875.9
9770,7739,470,1,507.53
9771,13567,469,6,133.99
9772,7262,468,2,429.78
9773,15636,1392,7,977.34
9774,1068,2042,6,503.09
9775,16433,383,2,303.82
9776,3788,3164,5,148.82
9777,6531,3180,1,907.33
9778,19588,4952,4,581.98
9779,10881,1646,6,263.87
9780,10423,1470,9,222.2
9781,7718,4833,6,308.22
9782,9726,3146,4,639.86
9783,11970,1389,10,604.64
9784,12428,4985,5,357.11
9785,11353,907,7,470.57
9786,12555,1319,9,919.99
9787,4308,408,10,240.79
9788,16542,1344,7,462.87
9789,16138,4502,1,893.66
9790,1645,2933,4,938.9
9791,17425,423,3,626.83
9792,15951,609,9,644.24
9793,12458,2732,9,776.65
9794,11639,1975,10,843.56
9795,11358,230,1,97.57
9796,2221,4517,3,458.47
9797,5845,3339,5,279.25
9798,3366,306,8,340.88
9799,1966,850,3,410.6
9800,3637,2868,3,161.94
9801,4937,1699,6,592.44
9802,10519,1302,9,211.11
9803,10590,1683,9,325.02
9804,18570,2473,6,350.88
9805,16668,179,1,143.53
9806,9633,3999,2,367.25
9807,2936,1713,7,158.92
9808,16968,3655,6,58.62
9809,17788,3870,8,226.39
9810,17506,2787,3,481.73
9811,3784,2469,7,427.91
9812,15762,4909,6,764.47
9813,1843,1207,4,866.17
9814,1459,4046,9,255.37
9815,10312,2692,1,161.59
9816,19493,2676,6,455.38
9817,6155,4787,3,450.41
9818,204,3912,6,588.57
9819,14322,213,5,993.76
9820,13348,1282,9,286.1
9821,19802,4741,9,57.43
9822,6987,2120,9,940.04
9823,9979,4333,10,537.91
9824,15619,4326,9,718.77
9825,12305,680,6,206.75
9826,7712,4125,10,246.29
9827,1296,4952,3,687.06
9828,8872,4194,4,407.32
9829,16893,1531,1,627.69
9830,9845,3158,4,33.55
9831,492,2702,2,193.71
9832,4131,1307,5,829.29
9833,4609,2592,2,352.65
9834,3720,3757,1,236.43
9835,3058,140,7,175.01
9836,6019,412,5,360.87
9837,3535,1082,1,799.29
9838,19921,3413,8,137.11
9839,5329,3166,7,398.16
9840,18566,3917,1,696.27
9841,10142,951,7,343.06
9842,5122,2339,10,296.95
9843,3120,957,1,892.11
9844,10862,1898,8,647.64
9845,12707,4309,6,58.17
9846,10033,340,5,401.64
9847,10830,3547,9,760.15
9848,8252,4007,2,333.6
9849,1996,4467,6,625.23
9850,9869,1916,10,701.41
9851,2834,17,1,436.19
9852,15787,547,1,888.04
9853,4439,4490,9,632.79
9854,19040,3296,9,485.85
9855,15242,4879,2,595.62
9856,17211,2836,3,315.66
9857,11228,2036,7,624.47
9858,19658,3252,9,991.63
9859,6857,4786,3,392.34
9860,680,827,8,891.18
9861,15600,3238,1,679.07
9862,575,2850,7,730.36
9863,440,4839,7,739.31
9864,19796,1277,4,462.06
9865,13760,4413,10,934.71
9866,3890,440,3,337.31
9867,11134,2243,6,523.34
9868,9639,2894,10,173.43
9869,12644,1411,9,909.57
9870,14157,4142,10,881.14
9871,8115,4213,8,118.17
9872,15819,4629,4,92.58
9873,11498,2883,10,161.25
9874,15826,708,5,427.22
9875,7809,3729,1,954.85
9876,6786,3488,7,235.64
9877,13112,3488,4,149.95
9878,4268,3453,5,44.1
9879,5228,3832,9,685.01
9880,10888,1974,4,811.2
9881,8096,3629,5,215.31
9882,1009,3142,6,414.37
9883,9103,4741,6,502.55
9884,18762,3773,2,150.03
9885,3323,661,7,34.21
9886,8675,4680,6,714.41
9887,10448,1113,6,391.56
9888,8147,2442,2,850.42
9889,7691,4557,8,216.62
9890,15630,1410,5,859.7
9891,3117,3468,1,774.59
9892,6437,3507,4,308.15
9893,2323,1842,7,195.11
9894,4463,4955,5,368.26
9895,979,1194,7,856.93
9896,5365,2748,7,870.01
9897,17670,1731,10,598.18
9898,7937,4777,6,613.16
9899,2221,1956,8,636.25
9900,5314,3542,7,122.68
9901,622,2174,9,984.01
9902,14529,3060,7,377.73
9903,479,359,8,503.87
9904,13854,356,6,398.44
9905,13415,1830,9,124.67
9906,4378,2789,8,431.26
9907,2135,4043,8,417.06
9908,17879,4268,3,105.83
9909,11234,21,7,928.86
9910,3190,3991,10,232.61
9911,12808,2228,10,49.65
9912,9726,3016,6,818.91
9913,1551,317,3,734.17
9914,19352,1983,9,352.01
9915,4568,3701,9,512.62
9916,18062,777,4,67.19
9917,5637,2986,4,390.82
9918,3061,2046,5,128.94
9919,19780,2181,8,904.98
9920,6639,3626,10,504.84
9921,14011,1240,7,750.45
9922,13749,3850,7,277.19
9923,4150,1501,4,734.81
9924,914,4154,5,220.97
9925,5398,2144,8,459.13
9926,10595,4674,4,941.8
9927,11342,3346,6,655.57
9928,16810,536,2,411.66
9929,8727,1919,2,396.67
9930,114,3719,9,57.62
9931,16213,1363,9,332.56
9932,6020,2792,3,774.31
9933,16071,1103,7,400.73
9934,3516,911,10,364.77
9935,19532,387,9,334.62
9936,11729,4862,5,296.2
9937,3898,888,5,376.53
9938,2835,2297,5,727.29
9939,4979,4755,2,849.11
9940,4680,2797,2,705.71
9941,11978,1729,5,667.26
9942,16084,1475,4,271.87
9943,9771,2392,5,816.23
9944,16319,2228,1,244.11
9945,1869,3661,4,594.55
9946,3731,1156,8,683.24
9947,18128,1699,7,764.33
9948,3057,78,3,619.22
9949,7453,3143,3,576.95
9950,6405,1886,1,743.47
9951,703,591,1,799.97
9952,1515,4752,6,477.84
9953,3697,878,4,481.5
9954,14396,1924,9,931.13
9955,1844,419,8,946.59
9956,2393,4394,8,222.16
9957,4426,2484,3,295.61
9958,13905,1228,6,59.66
9959,9533,2316,5,696.19
9960,10569,1301,9,659.83
9961,15400,3471,6,415.06
9962,3005,2397,7,404.66
9963,17352,3515,7,59.1
9964,17111,2507,5,80.23
9965,16136,4718,3,991.8
9966,13233,3941,9,448.86
9967,15356,2911,1,905.68
9968,10857,732,3,452.85
9969,13009,1211,5,693.23
9970,1296,3435,5,907.86
9971,4644,1355,4,990.58
9972,14715,4201,4,401.44
9973,10341,692,6,524.86
9974,16426,10,5,172.98
9975,15186,4545,2,260.92
9976,10103,4178,2,187.08
9977,1078,987,2,282.2
9978,8053,3392,7,577.15
9979,3907,4924,2,742.84
9980,1814,2366,2,792.28
9981,2196,3367,9,19.08
9982,1169,4678,9,412.94
9983,16143,3219,7,688.29
9984,2634,2076,7,100.31
9985,17455,4585,7,840.65
9986,10477,3411,5,191.92
9987,5791,999,8,443.61
9988,19084,4048,4,531.9
9989,3806,984,5,822.24
9990,9074,2433,3,155.8
9991,15305,3222,2,760.95
9992,17554,1835,3,162.01
9993,17483,2343,5,237.55
9994,19339,3004,6,203.31
9995,4138,562,6,366.82
9996,5004,4603,2,183.99
9997,8552,1386,2,954.4
9998,1800,4067,1,371.77
9999,8190,895,1,500.84
10000,973,750,3,823.78
10001,18833,4052,3,963.31
10002,7213,1622,1,486.86
10003,1290,1834,6,523.34
10004,15465,2589,9,954.92
10005,10840,506,2,744.39
10006,4965,4884,7,886.67
10007,7516,1648,2,710.21
10008,7678,1363,1,176.62
10009,8958,2179,9,392.79
10010,9238,580,10,442.02
10011,10376,999,4,158.52
10012,14445,1168,7,31.6
10013,7060,4194,7,353.81
10014,14203,52,9,50.05
10015,13259,844,9,583.1
10016,11716,600,5,615.11
10017,4905,2255,4,190.68
10018,4624,738,3,861.43
10019,11585,602,1,140.87
10020,4995,3331,3,519.53
10021,16081,3008,4,827.34
10022,19975,2107,3,507.07
10023,15254,3805,10,246.68
10024,7355,4876,3,854.08
10025,4500,425,1,199.25
10026,3223,1968,3,143.18
10027,12865,3820,8,558.23
10028,10624,1,9,232.41
10029,2113,2768,7,161.88
10030,17261,414,1,591.95
10031,2865,3980,5,420.42
10032,13326,2106,2,865.42
10033,8859,204,8,846.03
10034,11289,1238,8,595.05
10035,1995,1006,6,466.06
10036,10348,1857,5,950.58
10037,17026,3637,3,22.66
10038,13636,753,10,297.31
10039,11012,3463,6,622.17
10040,1639,2986,9,889.76
10041,2654,2461,6,139.73
10042,12,2707,8,58.57
10043,11206,4882,3,923.12
10044,5328,2964,8,288.49
10045,5252,857,3,928.68
10046,19282,2347,5,332.85
10047,14432,1403,2,649.44
10048,3100,2538,4,28.49
10049,10381,2096,1,987.09
10050,19422,862,2,747.96
10051,19497,3615,7,139.93
10052,4428,3803,2,490.14
10053,3468,1427,10,534.91
10054,19070,1023,4,40.23
10055,6812,1184,7,867.75
10056,8200,3461,5,993.34
10057,9738,2567,5,262.24
10058,8245,2993,3,974.44
10059,9303,3036,10,939.34
10060,5514,1711,4,953.64
10061,11037,3651,10,959.08
10062,19732,1034,4,36.51
10063,4131,1687,3,278.18
10064,18109,938,8,988.94
10065,11161,4828,7,833.91
10066,7770,1662,2,175.53
10067,9286,3576,3,535.45
10068,4754,104,7,87.97
10069,12634,343,6,522.75
10070,13890,2389,2,816.64
10071,12216,4846,3,496.61
10072,13212,996,4,506.47
10073,9240,1988,10,352.81
10074,18010,116,10,423.14
10075,3951,234,2,582.05
10076,15457,2906,3,411.96
10077,12267,3338,4,870.94
10078,18967,1483,4,502.42
10079,18089,810,1,723.82
10080,4194,4512,5,13.04
10081,1181,2386,3,179.69
10082,14180,2834,9,15.04
10083,12426,3135,10,64.64
10084,4232,84,10,950.82
10085,13453,4259,9,988.12
10086,12582,3951,2,981.4
10087,7750,4734,4,160.57
10088,13422,2239,7,200.6
10089,17351,241,3,339.86
10090,8988,4789,8,749.13
10091,14058,2472,5,284.06
10092,18632,1547,5,769.5
10093,13447,852,3,28.72
10094,12491,2657,1,493.49
10095,18420,2853,8,787.39
10096,8513,4289,3,176.48
10097,19129,2268,1,712.84
10098,15251,4550,2,539.35
10099,6973,3755,4,918.58
10100,3775,1296,2,264.58
10101,7170,3303,6,278.07
10102,7685,1124,2,179.62
10103,4225,3791,6,683.7
10104,19659,3038,10,139.75
10105,5574,3145,6,15.94
10106,6117,3401,6,61.15
10107,5205,1229,3,640.97
10108,12234,760,1,697.82
10109,7705,2461,2,757.36
10110,18039,2345,8,463.14
10111,15041,2750,8,431.98
10112,2964,459,7,466.1
10113,11268,2511,1,442.81
10114,9236,1030,9,81.88
10115,189,854,4,796.04
10116,1162,1619,6,894.03
10117,14665,2743,3,834.56
10118,5046,2008,3,797.72
10119,13451,4532,2,760.37
10120,5697,432,5,290.26
10121,3801,4395,8,15.35
10122,19271,1710,3,417.12
10123,17494,2170,9,722.64
10124,16078,3807,2,334.92
10125,10929,1256,10,721.0
10126,16614,80,8,109.33
10127,6248,4146,4,299.33
10128,74,3153,8,410.07
10129,5758,383,6,245.0
10130,9267,2022,3,601.35
10131,1005,421,1,253.76
10132,1692,1423,9,750.25
10133,16124,4497,7,199.4
10134,11333,992,5,671.44
10135,16632,492,2,463.35
10136,5587,601,4,499.75
10137,7141,4993,10,607.26
10138,1631,2733,6,973.23
10139,513,1016,8,862.25
10140,1633,350,2,932.24
10141,2683,424,9,815.32
10142,8714,2834,10,892.54
10143,9105,4943,10,754.07
10144,2823,4647,9,584.58
10145,6557,1003,8,859.9
10146,10673,4304,4,330.15
10147,19677,1163,9,243.69
10148,17582,13,4,475.0
10149,3567,4223,3,286.24
10150,15992,80,3,673.87
10151,15979,1774,5,340.94
10152,19673,1422,9,83.01
10153,6090,4062,7,51.0
10154,8655,3425,4,746.24
10155,5308,2386,1,197.67
10156,8972,3370,1,831.41
10157,2957,4403,9,892.94
10158,13754,4981,4,213.16
10159,5636,2730,9,70.22
10160,1577,4256,10,862.97
10161,13060,3620,8,882.29
10162,555,2006,8,660.87
10163,2096,3396,9,252.82
10164,6328,3292,8,364.38
10165,4146,960,1,131.02
10166,14955,77,3,529.0
10167,11357,4518,4,685.89
10168,16438,4606,7,552.86
10169,2477,2335,8,84.24
10170,4507,4549,9,599.91
10171,16773,2796,7,696.4
10172,12415,3855,10,925.85
10173,16217,2018,9,814.61
10174,12721,3387,8,938.78
10175,13899,2424,8,792.75
10176,11997,4608,4,759.1
10177,2461,471,2,137.85
10178,9325,3176,2,73.07
10179,2231,625,9,491.4
10180,12512,4446,6,574.77
10181,115,461,10,276.88
10182,623,1273,9,966.63
10183,9672,2565,8,810.44
10184,19458,333,5,647.87
10185,19523,2408,7,95.45
10186,9661,4908,1,589.18
10187,13113,2668,7,548.38
10188,12585,1793,1,100.01
10189,6838,4759,8,537.91
10190,12475,3590,8,10.16
10191,1026,2687,5,184.97
10192,1213,325,8,534.81
10193,2155,2870,7,159.23
10194,4932,1772,8,233.41
10195,2981,3914,10,832.76
10196,13636,294,4,291.47
10197,11148,3225,8,438.32
10198,5237,899,3,606.24
10199,6736,628,9,949.61
10200,7982,650,10,685.23
10201,7489,934,2,82.91
10202,12534,4480,10,103.2
10203,6571,4092,6,122.63
10204,18031,4899,8,412.15
10205,11785,3604,4,409.93
10206,18851,2282,6,276.75
10207,16196,2631,9,233.81
10208,9084,1410,10,346.61
10209,13128,966,8,361.68
10210,7058,657,5,860.46
10211,906,4694,6,166.11
10212,18944,2261,4,114.77
10213,13922,782,5,873.29
10214,9128,2166,8,284.39
10215,1058,4917,3,469.99
10216,4262,2842,3,864.91
10217,470,4896,5,626.9
10218,15394,73,10,861.98
10219,17163,4818,2,485.26
10220,18309,3667,2,812.25
10221,13708,3892,5,81.98
10222,2089,1625,3,153.9
10223,7403,890,6,714.55
10224,10020,1553,1,853.56
10225,5711,41,9,838.99
10226,457,1095,5,140.27
10227,8000,2963,8,909.27
10228,2231,3907,6,29.98
10229,13012,3539,3,897.64
10230,9613,2110,7,388.04
10231,15339,1440,6,376.03
10232,13785,4203,2,608.5
10233,7921,1954,10,512.1
10234,6557,1866,4,260.81
10235,1865,960,1,328.32
10236,2530,1220,8,114.03
10237,7088,1411,8,629.22
10238,15826,3950,6,314.54
10239,13782,3835,4,912.3
10240,287,500,5,641.42
10241,8461,223,8,766.95
10242,19843,845,4,581.37
10243,14899,988,2,436.92
10244,6874,4815,4,407.9
10245,5495,4012,8,517.25
10246,7378,2819,6,469.71
10247,4985,1393,4,312.47
10248,852,893,5,48.21
10249,5571,1030,9,705.28
10250,11923,3979,8,374.33
10251,10162,2220,3,715.02
10252,17661,643,3,335.84
10253,17810,4638,6,493.94
10254,15982,2281,8,493.85
10255,6064,2293,4,235.49
10256,3676,2482,3,305.15
10257,7628,741,7,484.24
10258,10510,4144,5,191.65
10259,11735,1511,7,475.53
10260,13254,3587,10,447.34
10261,19333,2361,2,723.47
10262,18713,2348,4,535.18
10263,19241,2152,3,403.74
10264,12134,4604,9,127.86
10265,17803,478,7,752.47
10266,7140,1273,9,45.87
10267,2615,1430,1,119.73
10268,7201,2783,2,335.27
10269,15301,252,2,106.45
10270,6722,514,5,809.98
10271,3256,3576,3,66.42
10272,8099,1309,6,392.22
10273,18797,1434,4,892.23
10274,14320,966,5,365.73
10275,616,1558,10,370.66
10276,15818,2334,1,311.0
10277,12655,1888,3,639.58
10278,17680,4327,5,415.81
10279,3028,4602,5,101.19
10280,5135,1239,3,601.79
10281,15966,3120,6,280.49
10282,15506,1498,8,413.73
10283,6625,4347,4,396.05
10284,10353,1231,6,550.21
10285,15591,3488,3,652.84
10286,7129,1551,6,43.31
10287,12982,815,2,942.62
10288,15782,80,8,603.38
10289,8964,917,1,446.61
10290,6442,2474,10,945.36
10291,1744,4171,7,622.02
10292,2988,2918,2,989.63
10293,5735,3032,1,219.88
10294,7067,4661,2,889.96
10295,102,1241,2,647.64
10296,18348,3871,9,962.63
10297,18721,1530,9,57.87
10298,2283,2052,5,809.14
10299,5247,4200,8,810.78
10300,8549,4638,1,643.86
10301,10122,327,8,948.73
10302,9185,2007,10,225.94
10303,6560,3227,10,670.47
10304,8445,1060,9,15.31
10305,10476,4165,10,725.78
10306,15125,3064,3,407.78
10307,2597,1558,8,157.5
10308,8461,3603,5,436.57
10309,772,4721,9,37.33
10310,19787,4035,6,944.1
10311,11918,344,2,89.03
10312,11609,2787,7,22.38
10313,9347,3204,1,974.57
10314,14543,4775,2,949.78
10315,12278,3771,1,560.89
10316,8266,4483,5,256.19
10317,15423,1370,4,173.22
10318,16783,3706,5,583.47
10319,10747,2370,4,626.45
10320,1305,1815,1,306.18
10321,14023,2260,6,448.45
10322,14522,237,6,282.62
10323,10780,538,10,161.94
10324,18954,4116,10,799.66
10325,1665,4218,2,431.67
10326,17291,3133,7,740.88
10327,8223,2298,9,651.75
10328,7763,4211,6,621.15
10329,11627,57,8,77.2
10330,19697,1722,10,662.9
10331,8491,4534,5,743.76
10332,2816,4210,2,453.46
10333,18608,1245,6,230.04
10334,15857,3064,7,949.17
10335,7466,275,1,103.01
10336,19706,3779,6,414.99
10337,9760,3238,1,49.75
10338,3516,3577,7,782.45
10339,16692,3042,6,348.39
10340,18566,868,6,521.18
10341,12120,2414,10,472.66
10342,13165,2237,3,988.14
10343,12686,3036,3,684.32
10344,14383,2472,7,983.97
10345,10543,2577,9,142.6
10346,12408,911,8,410.58
10347,17476,1868,8,155.39
10348,7600,1202,8,100.61
10349,8871,1046,4,488.77
10350,409,1419,3,649.67
10351,11984,618,4,529.15
10352,19791,581,10,709.57
10353,17238,2110,8,472.46
10354,12995,3658,1,843.13
10355,15023,837,1,552.81
10356,11198,3000,4,672.46
10357,19531,2833,7,433.53
10358,9789,2286,3,517.36
10359,7323,4384,1,810.81
10360,9781,39,2,625.36
10361,14596,2886,2,512.21
10362,3724,3353,10,698.16
10363,3481,3882,4,824.89
10364,14971,2420,9,724.18
10365,8503,3334,1,82.3
10366,8633,2996,8,649.33
10367,15498,2430,4,422.32
10368,2382,2612,8,270.45
10369,18272,4148,10,12.4
10370,15906,4901,5,491.32
10371,10680,4969,3,78.75
10372,15851,3900,9,391.53
10373,4325,196,6,216.71
10374,16095,4763,8,398.54
10375,16902,3027,10,263.73
10376,13887,2805,10,676.08
10377,7347,4019,9,354.41
10378,4667,3948,2,563.82
10379,9182,47,1,988.64
10380,9592,3621,9,681.63
10381,14804,1007,9,937.93
10382,11584,317,2,451.76
10383,7947,3610,3,895.26
10384,13084,2335,5,875.28
10385,11097,534,1,232.44
10386,8074,1064,4,35.15
10387,2381,1315,5,136.54
10388,12456,4668,5,686.09
10389,17584,1440,5,371.23
10390,9963,3549,7,340.44
10391,6183,1901,4,669.79
10392,10982,125,4,742.95
10393,6673,3570,4,236.67
10394,18152,565,6,662.27
10395,8626,1858,9,15.03
10396,16801,803,5,253.9
10397,14083,3650,3,884.89
10398,68,1850,9,668.76
10399,8695,4868,2,417.55
10400,10067,2471,2,625.13
10401,13876,4014,9,729.65
10402,19183,3079,8,283.33
10403,7468,393,10,880.18
10404,3610,1502,5,612.89
10405,1945,1590,5,702.35
10406,10372,1947,5,890.2
10407,12395,232,1,133.19
10408,1310,2774,5,885.1
10409,7950,1808,1,428.11
10410,13148,3500,1,758.12
10411,17978,77,8,654.62
10412,9926,586,7,793.01
10413,2366,4050,7,392.4
10414,15805,1828,5,931.43
10415,15802,3718,7,258.33
10416,4989,4645,3,847.78
10417,15249,4750,1,777.13
10418,17262,1156,8,765.08
10419,15849,3701,3,547.9
10420,15143,2417,7,867.25
10421,9526,144,1,851.57
10422,11336,2210,5,753.55
10423,15495,1860,4,600.85
10424,16104,1464,1,347.74
10425,11049,1047,8,532.48
10426,102,1305,7,284.69
10427,6187,1920,8,749.73
10428,10229,397,6,640.27
10429,18082,3454,10,709.62
10430,3721,3798,1,82.15
10431,8730,1245,3,468.09
10432,18802,4844,7,600.41
10433,3339,1191,2,369.28
10434,8500,4169,10,189.16
10435,545,356,9,229.51
10436,13879,3348,5,923.36
10437,11794,471,3,250.84
10438,7620,681,10,835.42
10439,121,4466,8,172.32
10440,3602,4454,2,503.6
10441,3896,3793,10,128.6
10442,16331,2514,8,963.65
10443,12314,2012,5,109.06
10444,10771,2587,8,592.0
10445,10282,2917,3,604.72
10446,8628,1504,10,60.1
10447,8217,2242,1,686.36
10448,15509,3990,6,289.03
10449,4484,4545,2,41.11
10450,4493,268,7,283.62
10451,6508,4534,8,529.18
10452,1269,2593,4,241.26
10453,17149,3392,3,556.43
10454,15958,1379,5,146.58
10455,12202,2284,1,911.51
10456,6097,4586,5,378.28
10457,3580,2343,8,964.2
10458,16226,3519,1,510.51
10459,16983,1251,10,849.78
10460,8088,4139,6,430.4
10461,13938,654,2,397.13
10462,1009,4349,2,641.03
10463,7362,1149,4,24.88
10464,13589,706,2,987.51
10465,8258,2791,5,357.46
10466,18578,3933,4,972.91
10467,8267,4397,5,196.26
10468,15763,1607,10,446.05
10469,4188,3451,5,680.79
10470,12876,1618,6,894.83
10471,6360,2797,1,536.87
10472,2944,4744,8,756.11
10473,14239,3053,7,839.29
10474,12515,4177,5,365.86
10475,13640,2600,4,861.97
10476,18894,1732,8,892.89
10477,8571,3821,9,546.17
10478,1795,1361,5,876.84
10479,17492,686,3,839.19
10480,19921,4180,9,151.74
